ISIN,Position,PortfolioName,InvestorName
AU000000SAR9,1000,WebPortfolio,WebInvestor
AU000000SBM8,1000,WebPortfolio,WebInvestor
AU000000SCP9,1000,WebPortfolio,WebInvestor
AU000000SDF8,1000,WebPortfolio,WebInvestor
AU000000SEA7,1000,WebPortfolio,WebInvestor
AU000000SEH2,1000,WebPortfolio,WebInvestor
AU000000SFR8,1000,WebPortfolio,WebInvestor
AU000000SGF1,1000,WebPortfolio,WebInvestor
AU000000SGM7,1000,WebPortfolio,WebInvestor
AU000000SGR6,1000,WebPortfolio,WebInvestor
AU000000SHV6,1000,WebPortfolio,WebInvestor
AU000000SIQ4,1000,WebPortfolio,WebInvestor
AU000000SKI7,1000,WebPortfolio,WebInvestor
AU000000SLC8,1000,WebPortfolio,WebInvestor
AU000000SLR6,1000,WebPortfolio,WebInvestor
AU000000SOL3,1000,WebPortfolio,WebInvestor
AU000000SPO4,1000,WebPortfolio,WebInvestor
AU000000SRX1,1000,WebPortfolio,WebInvestor
AU000000SSM2,1000,WebPortfolio,WebInvestor
AU000000STW9,1000,WebPortfolio,WebInvestor
AU000000SUL0,1000,WebPortfolio,WebInvestor
AU000000SUM8,1000,WebPortfolio,WebInvestor
AU000000SVW5,1000,WebPortfolio,WebInvestor
AU000000SWM4,1000,WebPortfolio,WebInvestor
AU000000SXL4,1000,WebPortfolio,WebInvestor
AU000000SXY7,1000,WebPortfolio,WebInvestor
AU000000SYD9,1000,WebPortfolio,WebInvestor
AU000000SYR9,1000,WebPortfolio,WebInvestor
AU000000TEN8,1000,WebPortfolio,WebInvestor
AU000000TGR4,1000,WebPortfolio,WebInvestor
AU000000TNE8,1000,WebPortfolio,WebInvestor
AU000000TOX6,1000,WebPortfolio,WebInvestor
AU000000TRS9,1000,WebPortfolio,WebInvestor
AU000000VCX7,1000,WebPortfolio,WebInvestor
AU000000VLW0,1000,WebPortfolio,WebInvestor
AU000000VRL0,1000,WebPortfolio,WebInvestor
AU000000VRT3,1000,WebPortfolio,WebInvestor
AU000000VTG6,1000,WebPortfolio,WebInvestor
AU000000VVR9,1000,WebPortfolio,WebInvestor
AU000000WEB7,1000,WebPortfolio,WebInvestor
AU000000WGX6,1000,WebPortfolio,WebInvestor
AU000000WPP3,1000,WebPortfolio,WebInvestor
AU000000WSA9,1000,WebPortfolio,WebInvestor
AU000000WTC3,1000,WebPortfolio,WebInvestor
AU000XINEOA7,1000,WebPortfolio,WebInvestor
BD0104ISBNK0,1000,WebPortfolio,WebInvestor
BD0138BRACB9,1000,WebPortfolio,WebInvestor
BE0003555639,1000,WebPortfolio,WebInvestor
BE0003593044,1000,WebPortfolio,WebInvestor
BE0003678894,1000,WebPortfolio,WebInvestor
BE0003699130,1000,WebPortfolio,WebInvestor
BE0003717312,1000,WebPortfolio,WebInvestor
BE0003724383,1000,WebPortfolio,WebInvestor
BE0003746600,1000,WebPortfolio,WebInvestor
BE0003755692,1000,WebPortfolio,WebInvestor
BE0003763779,1000,WebPortfolio,WebInvestor
BE0003764785,1000,WebPortfolio,WebInvestor
BE0003765790,1000,WebPortfolio,WebInvestor
BE0003766806,1000,WebPortfolio,WebInvestor
BE0003770840,1000,WebPortfolio,WebInvestor
BE0003790079,1000,WebPortfolio,WebInvestor
BE0003797140,1000,WebPortfolio,WebInvestor
BE0003808251,1000,WebPortfolio,WebInvestor
BE0003816338,1000,WebPortfolio,WebInvestor
BE0003818359,1000,WebPortfolio,WebInvestor
BE0003820371,1000,WebPortfolio,WebInvestor
BE0003822393,1000,WebPortfolio,WebInvestor
BE0003839561,1000,WebPortfolio,WebInvestor
BE0003851681,1000,WebPortfolio,WebInvestor
BE0003867844,1000,WebPortfolio,WebInvestor
BE0003874915,1000,WebPortfolio,WebInvestor
BE0003877942,1000,WebPortfolio,WebInvestor
BE0003883031,1000,WebPortfolio,WebInvestor
BE0165385973,1000,WebPortfolio,WebInvestor
BE0974258874,1000,WebPortfolio,WebInvestor
BE0974259880,1000,WebPortfolio,WebInvestor
BE0974268972,1000,WebPortfolio,WebInvestor
BE0974274061,1000,WebPortfolio,WebInvestor
BE0974276082,1000,WebPortfolio,WebInvestor
BE0974294267,1000,WebPortfolio,WebInvestor
BMG0114P1005,1000,WebPortfolio,WebInvestor
BMG0129K1045,1000,WebPortfolio,WebInvestor
BMG0171K1018,1000,WebPortfolio,WebInvestor
BMG0171W1055,1000,WebPortfolio,WebInvestor
BMG045121024,1000,WebPortfolio,WebInvestor
BMG0464B1072,1000,WebPortfolio,WebInvestor
BMG053841059,1000,WebPortfolio,WebInvestor
BMG0585R1060,1000,WebPortfolio,WebInvestor
BMG0684D1074,1000,WebPortfolio,WebInvestor
BMG0750W1047,1000,WebPortfolio,WebInvestor
BMG0957L1090,1000,WebPortfolio,WebInvestor
BMG1154H1079,1000,WebPortfolio,WebInvestor
BMG1368B1028,1000,WebPortfolio,WebInvestor
BMG1371C1212,1000,WebPortfolio,WebInvestor
BMG162341090,1000,WebPortfolio,WebInvestor
BMG162521014,1000,WebPortfolio,WebInvestor
BMG173841013,1000,WebPortfolio,WebInvestor
BMG1744V1037,1000,WebPortfolio,WebInvestor
BMG1985B1138,1000,WebPortfolio,WebInvestor
BMG1993G1042,1000,WebPortfolio,WebInvestor
BMG200452024,1000,WebPortfolio,WebInvestor
BMG202981087,1000,WebPortfolio,WebInvestor
BMG210901242,1000,WebPortfolio,WebInvestor
BMG2109G1033,1000,WebPortfolio,WebInvestor
BMG2110W1055,1000,WebPortfolio,WebInvestor
BMG2111H1236,1000,WebPortfolio,WebInvestor
BMG2113B1081,1000,WebPortfolio,WebInvestor
BMG2113M1203,1000,WebPortfolio,WebInvestor
BMG2154F1095,1000,WebPortfolio,WebInvestor
BMG2155W1010,1000,WebPortfolio,WebInvestor
BMG2155Y1075,1000,WebPortfolio,WebInvestor
BMG2161E1113,1000,WebPortfolio,WebInvestor
BMG2345T1099,1000,WebPortfolio,WebInvestor
BMG2442N1048,1000,WebPortfolio,WebInvestor
BMG244311012,1000,WebPortfolio,WebInvestor
BMG2581C1091,1000,WebPortfolio,WebInvestor
BMG2624N1535,1000,WebPortfolio,WebInvestor
BMG2759B1072,1000,WebPortfolio,WebInvestor
BMG2870G1006,1000,WebPortfolio,WebInvestor
BMG3036C2239,1000,WebPortfolio,WebInvestor
BMG303921313,1000,WebPortfolio,WebInvestor
BMG303971060,1000,WebPortfolio,WebInvestor
BMG3075P1014,1000,WebPortfolio,WebInvestor
BMG3122U1457,1000,WebPortfolio,WebInvestor
BMG313751015,1000,WebPortfolio,WebInvestor
BMG313891027,1000,WebPortfolio,WebInvestor
BMG3198U1027,1000,WebPortfolio,WebInvestor
BMG3305Y1619,1000,WebPortfolio,WebInvestor
BMG3682E1921,1000,WebPortfolio,WebInvestor
BMG375851091,1000,WebPortfolio,WebInvestor
BMG3775G1380,1000,WebPortfolio,WebInvestor
BMG3922B1072,1000,WebPortfolio,WebInvestor
BMG392401094,1000,WebPortfolio,WebInvestor
BMG393381014,1000,WebPortfolio,WebInvestor
BMG396372051,1000,WebPortfolio,WebInvestor
BMG3978C1249,1000,WebPortfolio,WebInvestor
BMG4069C1486,1000,WebPortfolio,WebInvestor
BMG4094B1072,1000,WebPortfolio,WebInvestor
BMG4111M1029,1000,WebPortfolio,WebInvestor
BMG4209G2077,1000,WebPortfolio,WebInvestor
BMG423131256,1000,WebPortfolio,WebInvestor
BMG4232X1020,1000,WebPortfolio,WebInvestor
BMG4288J1062,1000,WebPortfolio,WebInvestor
BMG4388N1065,1000,WebPortfolio,WebInvestor
BMG4512G1261,1000,WebPortfolio,WebInvestor
BMG454221059,1000,WebPortfolio,WebInvestor
BMG4593F1389,1000,WebPortfolio,WebInvestor
BMG4600H1016,1000,WebPortfolio,WebInvestor
BMG4639H1227,1000,WebPortfolio,WebInvestor
BMG4984N1618,1000,WebPortfolio,WebInvestor
BMG5005R1079,1000,WebPortfolio,WebInvestor
BMG507641022,1000,WebPortfolio,WebInvestor
BMG5150J1577,1000,WebPortfolio,WebInvestor
BMG5220G1006,1000,WebPortfolio,WebInvestor
BMG524181036,1000,WebPortfolio,WebInvestor
BMG5320C1082,1000,WebPortfolio,WebInvestor
BMG5321P1169,1000,WebPortfolio,WebInvestor
BMG5361W1047,1000,WebPortfolio,WebInvestor
BMG5369T1291,1000,WebPortfolio,WebInvestor
BMG540501027,1000,WebPortfolio,WebInvestor
BMG5695X1258,1000,WebPortfolio,WebInvestor
BMG570071099,1000,WebPortfolio,WebInvestor
BMG5753U1128,1000,WebPortfolio,WebInvestor
BMG5800U1071,1000,WebPortfolio,WebInvestor
BMG5964A1523,1000,WebPortfolio,WebInvestor
BMG6144P1014,1000,WebPortfolio,WebInvestor
BMG6179J1036,1000,WebPortfolio,WebInvestor
BMG6331P1041,1000,WebPortfolio,WebInvestor
BMG6331W1091,1000,WebPortfolio,WebInvestor
BMG6469T1009,1000,WebPortfolio,WebInvestor
BMG653181005,1000,WebPortfolio,WebInvestor
BMG657731060,1000,WebPortfolio,WebInvestor
BMG6773R1051,1000,WebPortfolio,WebInvestor
BMG677421098,1000,WebPortfolio,WebInvestor
BMG677491539,1000,WebPortfolio,WebInvestor
BMG684371393,1000,WebPortfolio,WebInvestor
BMG6893L1375,1000,WebPortfolio,WebInvestor
BMG6901M1010,1000,WebPortfolio,WebInvestor
BMG6955J1036,1000,WebPortfolio,WebInvestor
BMG702781094,1000,WebPortfolio,WebInvestor
BMG715071343,1000,WebPortfolio,WebInvestor
BMG7183G1015,1000,WebPortfolio,WebInvestor
BMG7208D1092,1000,WebPortfolio,WebInvestor
BMG7403L1046,1000,WebPortfolio,WebInvestor
BMG7541U1071,1000,WebPortfolio,WebInvestor
BMG8065B1037,1000,WebPortfolio,WebInvestor
BMG810751062,1000,WebPortfolio,WebInvestor
BMG8114Z1014,1000,WebPortfolio,WebInvestor
BMG814741010,1000,WebPortfolio,WebInvestor
BMG8162K1137,1000,WebPortfolio,WebInvestor
BMG8165U1009,1000,WebPortfolio,WebInvestor
BMG8181C1001,1000,WebPortfolio,WebInvestor
BMG8219Z1059,1000,WebPortfolio,WebInvestor
BMG8226U1071,1000,WebPortfolio,WebInvestor
BMG8403G1033,1000,WebPortfolio,WebInvestor
BMG850801025,1000,WebPortfolio,WebInvestor
BMG8565U1302,1000,WebPortfolio,WebInvestor
BMG8766E1093,1000,WebPortfolio,WebInvestor
BMG8770Z1068,1000,WebPortfolio,WebInvestor
BMG8827U1009,1000,WebPortfolio,WebInvestor
BMG8979V1046,1000,WebPortfolio,WebInvestor
BMG8984D1074,1000,WebPortfolio,WebInvestor
BMG899821133,1000,WebPortfolio,WebInvestor
BMG9019D1048,1000,WebPortfolio,WebInvestor
BMG9031M1082,1000,WebPortfolio,WebInvestor
BMG9078F1077,1000,WebPortfolio,WebInvestor
BMG9310X1065,1000,WebPortfolio,WebInvestor
BMG9319H1025,1000,WebPortfolio,WebInvestor
BMG9400S1329,1000,WebPortfolio,WebInvestor
BMG9618E1075,1000,WebPortfolio,WebInvestor
BMG9880L1028,1000,WebPortfolio,WebInvestor
BRABCBACNPR4,1000,WebPortfolio,WebInvestor
BRAGROACNOR7,1000,WebPortfolio,WebInvestor
BRALPAACNPR7,1000,WebPortfolio,WebInvestor
BRALSCACNOR0,1000,WebPortfolio,WebInvestor
BRANIMACNOR6,1000,WebPortfolio,WebInvestor
BRARZZACNOR3,1000,WebPortfolio,WebInvestor
BRBBASACNOR3,1000,WebPortfolio,WebInvestor
BRBBDCACNOR1,1000,WebPortfolio,WebInvestor
BRBBSEACNOR5,1000,WebPortfolio,WebInvestor
BRBBTGUNT007,1000,WebPortfolio,WebInvestor
BRBPANACNPR1,1000,WebPortfolio,WebInvestor
BRBRAPACNPR2,1000,WebPortfolio,WebInvestor
BRBRFSACNOR8,1000,WebPortfolio,WebInvestor
BRBRKMACNPA4,1000,WebPortfolio,WebInvestor
BRBRMLACNOR9,1000,WebPortfolio,WebInvestor
BRBRSRACNPB4,1000,WebPortfolio,WebInvestor
BRBTOWACNOR8,1000,WebPortfolio,WebInvestor
BRBVMFACNOR3,1000,WebPortfolio,WebInvestor
BRCCPRACNOR9,1000,WebPortfolio,WebInvestor
BRCGASACNPA3,1000,WebPortfolio,WebInvestor
BRCIELACNOR3,1000,WebPortfolio,WebInvestor
BRCMIGACNPR3,1000,WebPortfolio,WebInvestor
BRCPFEACNOR0,1000,WebPortfolio,WebInvestor
BRCPLEACNPB9,1000,WebPortfolio,WebInvestor
BRCSANACNOR6,1000,WebPortfolio,WebInvestor
BRCSMGACNOR5,1000,WebPortfolio,WebInvestor
BRCSNAACNOR6,1000,WebPortfolio,WebInvestor
BRCTIPACNOR2,1000,WebPortfolio,WebInvestor
BRCVCBACNOR1,1000,WebPortfolio,WebInvestor
BRDIRRACNOR0,1000,WebPortfolio,WebInvestor
BRDTEXACNOR3,1000,WebPortfolio,WebInvestor
BRECORACNOR8,1000,WebPortfolio,WebInvestor
BREGIEACNOR9,1000,WebPortfolio,WebInvestor
BRELETACNOR6,1000,WebPortfolio,WebInvestor
BRELETACNPB7,1000,WebPortfolio,WebInvestor
BRELPLACNPR6,1000,WebPortfolio,WebInvestor
BREMBRACNOR4,1000,WebPortfolio,WebInvestor
BREQTLACNOR0,1000,WebPortfolio,WebInvestor
BRESTCACNOR5,1000,WebPortfolio,WebInvestor
BRETERACNOR3,1000,WebPortfolio,WebInvestor
BREUCAACNPR8,1000,WebPortfolio,WebInvestor
BREVENACNOR8,1000,WebPortfolio,WebInvestor
BREZTCACNOR0,1000,WebPortfolio,WebInvestor
BRFESAACNPR5,1000,WebPortfolio,WebInvestor
BRFIBRACNOR9,1000,WebPortfolio,WebInvestor
BRFLRYACNOR5,1000,WebPortfolio,WebInvestor
BRGGBRACNOR1,1000,WebPortfolio,WebInvestor
BRGGBRACNPR8,1000,WebPortfolio,WebInvestor
BRGOAUACNPR8,1000,WebPortfolio,WebInvestor
BRGRNDACNOR3,1000,WebPortfolio,WebInvestor
BRGUARACNOR4,1000,WebPortfolio,WebInvestor
BRHBORACNOR3,1000,WebPortfolio,WebInvestor
BRHGTXACNOR9,1000,WebPortfolio,WebInvestor
BRHYPEACNOR0,1000,WebPortfolio,WebInvestor
BRIGTAACNOR5,1000,WebPortfolio,WebInvestor
BRITSAACNPR7,1000,WebPortfolio,WebInvestor
BRITUBACNPR1,1000,WebPortfolio,WebInvestor
BRJBSSACNOR8,1000,WebPortfolio,WebInvestor
BRJHSFACNOR2,1000,WebPortfolio,WebInvestor
BRKEPLACNOR1,1000,WebPortfolio,WebInvestor
BRKLBNCDAM18,1000,WebPortfolio,WebInvestor
BRKROTACNOR9,1000,WebPortfolio,WebInvestor
BRLAMEACNOR9,1000,WebPortfolio,WebInvestor
BRLAMEACNPR6,1000,WebPortfolio,WebInvestor
BRLEVEACNOR2,1000,WebPortfolio,WebInvestor
BRLINXACNOR0,1000,WebPortfolio,WebInvestor
BRLOGNACNOR3,1000,WebPortfolio,WebInvestor
BRLPSBACNOR0,1000,WebPortfolio,WebInvestor
BRLRENACNOR1,1000,WebPortfolio,WebInvestor
BRMAGGACNOR4,1000,WebPortfolio,WebInvestor
BRMDIAACNOR7,1000,WebPortfolio,WebInvestor
BRMEALACNOR9,1000,WebPortfolio,WebInvestor
BRMILSACNOR2,1000,WebPortfolio,WebInvestor
BRMPLUACNOR3,1000,WebPortfolio,WebInvestor
BRMRFGACNOR0,1000,WebPortfolio,WebInvestor
BRMULTACNOR5,1000,WebPortfolio,WebInvestor
BRMYPKACNOR7,1000,WebPortfolio,WebInvestor
BRNATUACNOR6,1000,WebPortfolio,WebInvestor
BRODPVACNOR4,1000,WebPortfolio,WebInvestor
BROIBRACNPR8,1000,WebPortfolio,WebInvestor
BRPCARACNPR0,1000,WebPortfolio,WebInvestor
BRPETRACNOR9,1000,WebPortfolio,WebInvestor
BRPETRACNPR6,1000,WebPortfolio,WebInvestor
BRPFRMACNOR1,1000,WebPortfolio,WebInvestor
BRPINEACNPR8,1000,WebPortfolio,WebInvestor
BRPMAMACNOR3,1000,WebPortfolio,WebInvestor
BRPOMOACNPR7,1000,WebPortfolio,WebInvestor
BRPSSAACNOR7,1000,WebPortfolio,WebInvestor
BRQGEPACNOR8,1000,WebPortfolio,WebInvestor
BRQUALACNOR6,1000,WebPortfolio,WebInvestor
BRRADLACNOR0,1000,WebPortfolio,WebInvestor
BRRAPTACNPR4,1000,WebPortfolio,WebInvestor
BRRDNIACNOR9,1000,WebPortfolio,WebInvestor
BRRENTACNOR4,1000,WebPortfolio,WebInvestor
BRRLOGACNOR4,1000,WebPortfolio,WebInvestor
BRRUMOACNOR3,1000,WebPortfolio,WebInvestor
BRSANBCDAM13,1000,WebPortfolio,WebInvestor
BRSBSPACNOR5,1000,WebPortfolio,WebInvestor
BRSCARACNOR7,1000,WebPortfolio,WebInvestor
BRSEERACNOR5,1000,WebPortfolio,WebInvestor
BRSLCEACNOR2,1000,WebPortfolio,WebInvestor
BRSMLEACNOR1,1000,WebPortfolio,WebInvestor
BRSMTOACNOR3,1000,WebPortfolio,WebInvestor
BRSTBPACNOR3,1000,WebPortfolio,WebInvestor
BRSULACDAM12,1000,WebPortfolio,WebInvestor
BRSUZBACNPA3,1000,WebPortfolio,WebInvestor
BRTAEECDAM10,1000,WebPortfolio,WebInvestor
BRTCSAACNOR3,1000,WebPortfolio,WebInvestor
BRTIETCDAM15,1000,WebPortfolio,WebInvestor
BRTIMPACNOR1,1000,WebPortfolio,WebInvestor
BRTPISACNOR8,1000,WebPortfolio,WebInvestor
BRUGPAACNOR8,1000,WebPortfolio,WebInvestor
BRUNIPACNPB8,1000,WebPortfolio,WebInvestor
BRUSIMACNOR3,1000,WebPortfolio,WebInvestor
BRUSIMACNPA6,1000,WebPortfolio,WebInvestor
BRVALEACNOR0,1000,WebPortfolio,WebInvestor
BRVALEACNPA3,1000,WebPortfolio,WebInvestor
BRVIVTACNPR7,1000,WebPortfolio,WebInvestor
BRVLIDACNOR5,1000,WebPortfolio,WebInvestor
BRVVARCDAM10,1000,WebPortfolio,WebInvestor
BRWEGEACNOR0,1000,WebPortfolio,WebInvestor
BRWSONBDR009,1000,WebPortfolio,WebInvestor
CA0010921058,1000,WebPortfolio,WebInvestor
CA0011811068,1000,WebPortfolio,WebInvestor
CA0012641001,1000,WebPortfolio,WebInvestor
CA0019401052,1000,WebPortfolio,WebInvestor
CA00762V1094,1000,WebPortfolio,WebInvestor
CA00765F1018,1000,WebPortfolio,WebInvestor
CA00830W1059,1000,WebPortfolio,WebInvestor
CA00844Y1051,1000,WebPortfolio,WebInvestor
CA0089118776,1000,WebPortfolio,WebInvestor
CA00900Q1037,1000,WebPortfolio,WebInvestor
CA0106791084,1000,WebPortfolio,WebInvestor
CA0115321089,1000,WebPortfolio,WebInvestor
CA01163Q4007,1000,WebPortfolio,WebInvestor
CA0158571053,1000,WebPortfolio,WebInvestor
CA0194561027,1000,WebPortfolio,WebInvestor
CA0202833053,1000,WebPortfolio,WebInvestor
CA0203981034,1000,WebPortfolio,WebInvestor
CA0209361009,1000,WebPortfolio,WebInvestor
CA0213611001,1000,WebPortfolio,WebInvestor
CA02215R1073,1000,WebPortfolio,WebInvestor
CA03444Q1000,1000,WebPortfolio,WebInvestor
CA03852X1006,1000,WebPortfolio,WebInvestor
CA04016A1012,1000,WebPortfolio,WebInvestor
CA04315L1058,1000,WebPortfolio,WebInvestor
CA04341Y1051,1000,WebPortfolio,WebInvestor
CA04650Q1072,1000,WebPortfolio,WebInvestor
CA0467894006,1000,WebPortfolio,WebInvestor
CA0475591099,1000,WebPortfolio,WebInvestor
CA04878Q8636,1000,WebPortfolio,WebInvestor
CA05157J1084,1000,WebPortfolio,WebInvestor
CA0519185064,1000,WebPortfolio,WebInvestor
CA05277B2093,1000,WebPortfolio,WebInvestor
CA05369Q1063,1000,WebPortfolio,WebInvestor
CA0539061030,1000,WebPortfolio,WebInvestor
CA05577W2004,1000,WebPortfolio,WebInvestor
CA05651W2094,1000,WebPortfolio,WebInvestor
CA0585861085,1000,WebPortfolio,WebInvestor
CA0805581091,1000,WebPortfolio,WebInvestor
CA0906971035,1000,WebPortfolio,WebInvestor
CA09076P1045,1000,WebPortfolio,WebInvestor
CA0966311064,1000,WebPortfolio,WebInvestor
CA0985461049,1000,WebPortfolio,WebInvestor
CA09950M3003,1000,WebPortfolio,WebInvestor
CA1128231091,1000,WebPortfolio,WebInvestor
CA11777Q2099,1000,WebPortfolio,WebInvestor
CA1264621006,1000,WebPortfolio,WebInvestor
CA13124N1033,1000,WebPortfolio,WebInvestor
CA1348011091,1000,WebPortfolio,WebInvestor
CA1348082035,1000,WebPortfolio,WebInvestor
CA1349211054,1000,WebPortfolio,WebInvestor
CA13650J1049,1000,WebPortfolio,WebInvestor
CA1367178326,1000,WebPortfolio,WebInvestor
CA13677F1018,1000,WebPortfolio,WebInvestor
CA13710C1077,1000,WebPortfolio,WebInvestor
CA1375761048,1000,WebPortfolio,WebInvestor
CA1375842079,1000,WebPortfolio,WebInvestor
CA1380351009,1000,WebPortfolio,WebInvestor
CA1388731046,1000,WebPortfolio,WebInvestor
CA14042M1023,1000,WebPortfolio,WebInvestor
CA14068G1046,1000,WebPortfolio,WebInvestor
CA1407544099,1000,WebPortfolio,WebInvestor
CA14150G4007,1000,WebPortfolio,WebInvestor
CA1469001053,1000,WebPortfolio,WebInvestor
CA15101Q1081,1000,WebPortfolio,WebInvestor
CA1520061021,1000,WebPortfolio,WebInvestor
CA16141A1030,1000,WebPortfolio,WebInvestor
CA1621631094,1000,WebPortfolio,WebInvestor
CA1651841027,1000,WebPortfolio,WebInvestor
CA16890P1036,1000,WebPortfolio,WebInvestor
CA17039A1066,1000,WebPortfolio,WebInvestor
CA1724541000,1000,WebPortfolio,WebInvestor
CA17878Y1088,1000,WebPortfolio,WebInvestor
CA18538U1066,1000,WebPortfolio,WebInvestor
CA19238T1003,1000,WebPortfolio,WebInvestor
CA19239C1068,1000,WebPortfolio,WebInvestor
CA1946931070,1000,WebPortfolio,WebInvestor
CA1999101001,1000,WebPortfolio,WebInvestor
CA2052491057,1000,WebPortfolio,WebInvestor
CA21750U1012,1000,WebPortfolio,WebInvestor
CA2208741017,1000,WebPortfolio,WebInvestor
CA22163N1069,1000,WebPortfolio,WebInvestor
CA22576C1014,1000,WebPortfolio,WebInvestor
CA2265331074,1000,WebPortfolio,WebInvestor
CA2271071094,1000,WebPortfolio,WebInvestor
CA23290R1010,1000,WebPortfolio,WebInvestor
CA2354991002,1000,WebPortfolio,WebInvestor
CA2483561072,1000,WebPortfolio,WebInvestor
CA2499061083,1000,WebPortfolio,WebInvestor
CA2506691088,1000,WebPortfolio,WebInvestor
CA25490H1064,1000,WebPortfolio,WebInvestor
CA2572871028,1000,WebPortfolio,WebInvestor
CA25822C2058,1000,WebPortfolio,WebInvestor
CA26153M2004,1000,WebPortfolio,WebInvestor
CA26153P1045,1000,WebPortfolio,WebInvestor
CA26153W1095,1000,WebPortfolio,WebInvestor
CA26154A1066,1000,WebPortfolio,WebInvestor
CA2649011095,1000,WebPortfolio,WebInvestor
CA2652692096,1000,WebPortfolio,WebInvestor
CA26829L1076,1000,WebPortfolio,WebInvestor
CA2685751075,1000,WebPortfolio,WebInvestor
CA2704101039,1000,WebPortfolio,WebInvestor
CA27743M1068,1000,WebPortfolio,WebInvestor
CA2908761018,1000,WebPortfolio,WebInvestor
CA29251R1055,1000,WebPortfolio,WebInvestor
CA29258Y1034,1000,WebPortfolio,WebInvestor
CA29269C2076,1000,WebPortfolio,WebInvestor
CA29269R1055,1000,WebPortfolio,WebInvestor
CA2929491041,1000,WebPortfolio,WebInvestor
CA2935701078,1000,WebPortfolio,WebInvestor
CA29382B1022,1000,WebPortfolio,WebInvestor
CA2945051027,1000,WebPortfolio,WebInvestor
CA30041N1078,1000,WebPortfolio,WebInvestor
CA30150P1099,1000,WebPortfolio,WebInvestor
CA3018351047,1000,WebPortfolio,WebInvestor
CA30224T8639,1000,WebPortfolio,WebInvestor
CA3038971022,1000,WebPortfolio,WebInvestor
CA31660A1030,1000,WebPortfolio,WebInvestor
CA32076V1031,1000,WebPortfolio,WebInvestor
CA33564P1036,1000,WebPortfolio,WebInvestor
CA33767E1034,1000,WebPortfolio,WebInvestor
CA3449112018,1000,WebPortfolio,WebInvestor
CA3499151080,1000,WebPortfolio,WebInvestor
CA3565001086,1000,WebPortfolio,WebInvestor
CA37252B1022,1000,WebPortfolio,WebInvestor
CA3748252069,1000,WebPortfolio,WebInvestor
CA37989N1069,1000,WebPortfolio,WebInvestor
CA3807381049,1000,WebPortfolio,WebInvestor
CA38119T1049,1000,WebPortfolio,WebInvestor
CA38144C1005,1000,WebPortfolio,WebInvestor
CA3874371147,1000,WebPortfolio,WebInvestor
CA3899141020,1000,WebPortfolio,WebInvestor
CA4035301080,1000,WebPortfolio,WebInvestor
CA4296951094,1000,WebPortfolio,WebInvestor
CA43004Y1016,1000,WebPortfolio,WebInvestor
CA4369131079,1000,WebPortfolio,WebInvestor
CA4436281022,1000,WebPortfolio,WebInvestor
CA4442181018,1000,WebPortfolio,WebInvestor
CA4480551031,1000,WebPortfolio,WebInvestor
CA4488112083,1000,WebPortfolio,WebInvestor
CA44939Q1063,1000,WebPortfolio,WebInvestor
CA45245E1097,1000,WebPortfolio,WebInvestor
CA4528921022,1000,WebPortfolio,WebInvestor
CA45790B1040,1000,WebPortfolio,WebInvestor
CA45824L1022,1000,WebPortfolio,WebInvestor
CA45868C1095,1000,WebPortfolio,WebInvestor
CA46071W2058,1000,WebPortfolio,WebInvestor
CA4609191032,1000,WebPortfolio,WebInvestor
CA46111Q1019,1000,WebPortfolio,WebInvestor
CA46428D1087,1000,WebPortfolio,WebInvestor
CA46579R1047,1000,WebPortfolio,WebInvestor
CA48213W1014,1000,WebPortfolio,WebInvestor
CA4882951060,1000,WebPortfolio,WebInvestor
CA4891651008,1000,WebPortfolio,WebInvestor
CA49410M1023,1000,WebPortfolio,WebInvestor
CA49448Q1090,1000,WebPortfolio,WebInvestor
CA49741E1007,1000,WebPortfolio,WebInvestor
CA4986961031,1000,WebPortfolio,WebInvestor
CA4990531069,1000,WebPortfolio,WebInvestor
CA5005831097,1000,WebPortfolio,WebInvestor
CA5054401073,1000,WebPortfolio,WebInvestor
